descricao,fipeid_marca,,fipeid_modelo,tipoveiculo
PEUGEOT,44,2008 STYLE 1.6 TURBO FLEX 16V 5P AUT.,9889,0
PEUGEOT,44,208 ACTIVE 1.0 FLEX 5P MEC.,11212,0
PEUGEOT,44,208 ACTIVE 1.6 FLEX 16V 5P AUT.,9200,0
PEUGEOT,44,208 ALLURE 1.0 TURBO FLEX 5P AUT.,11093,0
PEUGEOT,44,208 GRIFFE 1.0 TURBO FLEX 5P AUT.,11094,0
PEUGEOT,44,208 GRIFFE BUS. 1.6 FLEX 5P AUT.,9540,0
PEUGEOT,44,208 GT 1.0 TURBO FLEX 5P AUT.,11168,0
PEUGEOT,44,208 LIKE 1.0 FLEX 6V 5P MEC.,9852,0
PEUGEOT,44,208 LIKE 1.6 FLEX 16V 5P MEC.,9235,0
PEUGEOT,44,208 LIKE ESSENCIAL 1.6 FLEX 16V 5P MEC.,9642,0
PEUGEOT,44,208 ROADTRIP 1.6 FLEX 16V 5P AUT.,10363,0
PEUGEOT,44,208 STYLE 1.0 FLEX 6V 5P MEC.,9853,0
PEUGEOT,44,208 STYLE 1.0 TURBO FLEX 5P AUT.,10800,0
PEUGEOT,44,3008 GT PACK 1.6 TURBO 16V 5P AUT.,9542,0
PEUGEOT,44,306 SOLEIL 1.8 16V 4P,1886,0
PEUGEOT,44,308 BUS. PRO 1.6 TB FLEX 5P AUT.,9582,0
PEUGEOT,44,406 ST 2.0 16V MEC,1923,0
PEUGEOT,44,407 SEDAN 2.0 16V 138CV 4P AUT.,1928,0
PEUGEOT,44,408 SED. BUS./ALLURE 1.6 TB FLEX 16V AUT,7745,0
PEUGEOT,44,408 SED. BUS. PRO 1.6 TB FLEX AUT.,9583,0
PEUGEOT,44,BOXER CARGO 2.2 TURBO DIESEL,9755,0
PEUGEOT,44,BOXER CARGO FURGÃO 2.0 TURBO DIESEL,9544,0
PEUGEOT,44,BOXER FURGÃO 2.2 TURBO DIESEL,9756,0
PEUGEOT,44,E-2008 GT 5P AUT. ( ELÉTRICO),11126,0
PEUGEOT,44,E-208 GT 5P AUT. (ELÉTRICO),9631,0
PEUGEOT,44,E-EXPERT CARGO 136CV (ELÉTRICO),9758,0
PEUGEOT,44,EXPERT CARGO 1.5 TURBO DIESEL,9760,0
PEUGEOT,44,EXPERT VITRÉ 1.5 TURBO DIESEL,9761,0
PEUGEOT,44,EXPERT VITRÉ 1.6 TURBO DIESEL,9201,0
PEUGEOT,44,PARTNER RAPID BUSIN.1.4 FLEX MEC.,10106,0
PEUGEOT,44,PARTNER RAPID BUSIN. PACK 1.3 FLEX MEC.,11381,0
PEUGEOT,44,PARTNER RAPID BUSIN. PACK 1.4 FLEX MEC.,9834,0
PEUGEOT,44,PARTNER VAN 1.6 FLEX 16V 5P,5282,0
PEUGEOT,94,SCOOT ELEC,9952,1
PIAGGIO,95,APÉ CARGO 300CC,10851,1
PIAGGIO,95,APÉ PASSENGER 230CC,10852,1
PIAGGIO,95,BERVERLY TOURING 300 I.E 278CC,5156,1
PIAGGIO,95,LIBERTY S 150 IGET,8222,1
PIAGGIO,95,VESPA CLASSIC ELEGANTE 150,8308,1
PIAGGIO,95,VESPA CLASSIC SXL 150,8309,1
PIAGGIO,95,VESPA CLUB 125,9032,1
PIAGGIO,95,VESPA CLUB ZX 125,9578,1
PIAGGIO,95,VESPA NOTTE 125,9579,1
PIAGGIO,95,VESPA ZX PRIME 125,9033,1
POLARIS,210,GENERAL 1000 CREW 4X4 (UTV),8650,1
POLARIS,210,GENERAL XP 1000 DELUXE (UTV),9778,1
POLARIS,210,GENERAL XP 4 1000 PREMIUM (UTV),10744,1
POLARIS,210,GENERAL XP 4 1000 ULTIMATE (UTV),10745,1
POLARIS,210,RANGER 1000 4X4 (UTV),9087,1
POLARIS,210,RANGER 570-4 CREW 4X4 (UTV)/SP,9845,1
POLARIS,210,RANGER 570-4 CREW SP PREMIUM 4X4 (UTV),10427,1
POLARIS,210,RANGER 570 4X4 (UTV)/SP,9844,1
POLARIS,210,RANGER 570 SP PREMIUM 4X4 (UTV),10426,1
POLARIS,210,RZR PRO XP4 ULTIMATE TURBO 4X4 (UTV),9091,1
POLARIS,210,RZR PRO XP PREMIUM TURBO 4X4 (UTV),9089,1
POLARIS,210,RZR PRO XP SPORT TURBO 4X4 (UTV),9368,1
POLARIS,210,RZR PRO XP ULTIMATE TURBO 4X4 (UTV),9090,1
POLARIS,210,RZR R 4 ULTIMATE TURBO 4X4 (UTV),10187,1
POLARIS,210,RZR S1000 EPS 4X4 (UTV),8652,1
POLARIS,210,RZR S4 1000 EPS 4X4 (UTV),9092,1
POLARIS,210,RZR S 900 EPS 4X4 (UTV),8653,1
POLARIS,210,RZR TRAIL S 1000 PREMIUM 4X4 (UTV),9517,1
POLARIS,210,RZR TRAIL S 900 SPORT 4X4 (UTV),9518,1
POLARIS,210,RZR XP 1000 EPS 4X4 (UTV),8654,1
POLARIS,210,RZR XP 4 1000 4X4 (UTV),8655,1
POLARIS,210,RZR XP TURBO 4X4 (UTV),8656,1
POLARIS,210,RZR XP TURBO S 4X4 (UTV),8657,1
POLARIS,210,SPORTSMAN 570 EFI 4X4 QUADRICICLO,8383,1
POLARIS,210,SPORTSMAN 570 EFI 4X4 QUADRICICLO EPS,10844,1
POLARIS,210,SPORTSMAN 570 EFI TOUR. 4X4 QUAD. EPS/SP,8385,1
POLARIS,210,SPORTSMAN 570 EFI TOURI. 4X4 QUADRICICLO,8384,1
POLARIS,210,SPORTSMAN 570 LE 4X4 QUADRICICLO,9313,1
POLARIS,210,SPORTSMAN XP 1000 4X4 QUADRICICLO,8386,1
POLARIS,210,XVR XPEDITION XP 5 ULTIMATE 4X4 (UTV),11309,1
PORSCHE,47,718 BOXSTER 25ANOS 4.0 400CV,9443,0
PORSCHE,47,718 BOXSTER GTS 4.0 400CV,9288,0
PORSCHE,47,718 BOXSTER SPYDER 4.0 420CV,9444,0
PORSCHE,47,718 BOXSTER STYLE EDITION 2.0 300CV,10191,0
PORSCHE,47,718 BOXSTER T 2.0 300CV,9445,0
PORSCHE,47,718 CAYMAN GT4 4.0 420CV,9297,0
PORSCHE,47,718 CAYMAN GT4 RS 4.0 500CV,10160,0
PORSCHE,47,718 CAYMAN GTS 4.0 400CV,9316,0
PORSCHE,47,718 CAYMAN STYLE EDITION 2.0 300CV,10192,0
PORSCHE,47,718 CAYMAN T 2.0 300CV,9446,0
PORSCHE,47,718 SPYDER 4.0 420CV,10193,0
PORSCHE,47,718 SPYDER RS 4.0 500CV,10801,0
PORSCHE,47,911 CARRERA 4 CABRIOLET 3.0 (991),7597,0
PORSCHE,47,911 CARRERA 4 COUPE 3.0 (991),7598,0
PORSCHE,47,911 CARRERA 4 GTS CABRI. 3.0 24V (992),10802,0
PORSCHE,47,911 CARRERA 4 GTS COUPE 3.0 24V (992),10803,0
PORSCHE,47,911 CARRERA CABRIOLET 3.0 (991/992),9448,0
PORSCHE,47,911 CARRERA COUPE 3.0 (991/992),7602,0
PORSCHE,47,911 CARRERA GTS CABRIOLET 3.0 (992),10804,0
PORSCHE,47,911 CARRERA GTS COUPE 3.0 (992),10805,0
PORSCHE,47,911 CARRERA T 3.0,10194,0
PORSCHE,47,911 DAKAR COUPE-4 3.0,10905,0
PORSCHE,47,911 GT3 4.0 500CV/510CV (991),9654,0
PORSCHE,47,911 SPEEDSTER 4.0 510CV,9024,0
PORSCHE,47,911 SPORT CLASSIC 3.8 550CV,10944,0
PORSCHE,47,911 TARGA 4 GTS 3.0,9854,0
PORSCHE,47,911 TURBO CABRIOLET 3.6/3.8 (991/992),9449,0
PORSCHE,47,911 TURBO COUPE 3.6/3.8 (991/992),9317,0
PORSCHE,47,911 TURBO S CABRIOLET 3.6/3.8(991/992),9450,0
PORSCHE,47,911 TURBO S COUPE 3.6/3.8 24V (991/992),1975,0
PORSCHE,47,CAYENNE 3.0 V6 340CV,9320,0
PORSCHE,47,CAYENNE 3.0 V6 (HÍBRIDO),11040,0
PORSCHE,47,CAYENNE COUPE 3.0 V6 340CV,9321,0
PORSCHE,47,CAYENNE COUPE 3.0 V6 (HÍBRIDO),11041,0
PORSCHE,47,CAYENNE COUPE PLATINUM ED. 3.0 (HÍBRIDO),9972,0
PORSCHE,47,CAYENNE COUPE TB 4.0 V8 599CV (HÍBRIDO),10808,0
PORSCHE,47,CAYENNE COUPE TURBO 4.0 V8 550CV,9323,0
PORSCHE,47,CAYENNE COUPE TURBO S 4.0 (HÍBRIDO),9973,0
PORSCHE,47,CAYENNE GTS 4.0 500CV,11120,0
PORSCHE,47,CAYENNE GTS COUPE 4.0 500CV,11121,0
PORSCHE,47,CAYENNE PLATINUM ED. 3.0 (HÍBRIDO),9974,0
PORSCHE,47,CAYENNE S 3.0 V6 (HÍBRIDO),10947,0
PORSCHE,47,CAYENNE S 4.0 V8 474CV,10809,0
PORSCHE,47,CAYENNE S COUPE 3.0 V6 353CV (HÍBRIDO),10948,0
PORSCHE,47,CAYENNE S COUPE 4.0 V8 474CV,10810,0
PORSCHE,47,CAYENNE TURBO 4.0 V8 599CV (HÍBRIDO),10811,0
PORSCHE,47,CAYENNE TURBO GT 4.0 V8,9610,0
PORSCHE,47,CAYENNE TURBO S 4.0 V8 680CV (HÍBRIDO),9976,0
PORSCHE,47,MACAN 2.0 TURBO,9765,0
PORSCHE,47,MACAN 3.6 BI-TURBO 400CV,10025,0
PORSCHE,47,MACAN 4 (ELÉTRICO),11133,0
PORSCHE,47,MACAN 4S (ELÉTRICO),11296,0
PORSCHE,47,MACAN GTS 2.9 BI-TURBO,10026,0
PORSCHE,47,MACAN PERFORMANCE 3.6 BI-TB V6,10027,0
PORSCHE,47,MACAN S 2.9/3.0 BI-TURBO,9743,0
PORSCHE,47,MACAN T 2.0 TURBO,10028,0
PORSCHE,47,MACAN TURBO (ELÉTRICO),11134,0
PORSCHE,47,PANAMERA 4 2.9 462CV (HÍBRIDO),10036,0
PORSCHE,47,PANAMERA 4 2.9 (HÍBRIDO),11378,0
PORSCHE,47,PANAMERA 4 EXECUTIVE 2.9 462CV (HÍBRIDO),10037,0
PORSCHE,47,PANAMERA 4 PLAT.EDT 2.9 462CV (HÍBRIDO),10038,0
PORSCHE,47,PANAMERA 4S 2.9 560CV (HÍBRIDO),10040,0
PORSCHE,47,PANAMERA 4 SPORT TUR. 2.9 462CV (HÍB.),10039,0
PORSCHE,47,PANAMERA TB S SPORT TURIS. 4.0 (HÍBRIDO),10041,0
PORSCHE,47,PANAMERA TURBO 4.0 (HÍBRIDO),11379,0
PORSCHE,47,PANAMERA TURBO S 4.0 680CV (HÍBRIDO),10042,0
PORSCHE,47,PANAMERA TURBO S 4.0 (HÍBRIDO),11380,0
PORSCHE,47,PANAMERA TURBO S EXECUL. 4.0 (HÍBRIDO),10043,0
PORSCHE,47,TAYCAN 4 CROSS TURISMO (ELÉTRICO),9491,0
PORSCHE,47,TAYCAN 4S CROSS TURISMO (ELÉTRICO),10228,0
PORSCHE,47,TAYCAN 4S (ELÉTRICO),9293,0
PORSCHE,47,TAYCAN (ELÉTRICO),9490,0
PORSCHE,47,TAYCAN GTS (ELÉTRICO),9837,0
PORSCHE,47,TAYCAN TURBO (ELÉTRICO),9253,0
PORSCHE,47,TAYCAN TURBO S (ELÉTRICO),9306,0
RAM,185,1500 LARAMIE 3.0 CD BI-TB 4X4 AUT.,11291,0
RAM,185,1500 LARAM. NIGHT ED. BI-TB 3.0 4X4 AUT.,11290,0
RAM,185,1500 LIMITED 5.7 CD 4X4 AUT.,10650,0
RAM,185,1500 LIMITED NIGHT EDITION 5.7 4X4 AUT.,10651,0
RAM,185,1500 REBEL 5.7 HEMI CD V8 4X4 AUT.,9287,0
RAM,185,2500 LARAM. 6.7 ED. ABQM TB CD 4X4 DIE.,9685,0
RAM,185,2500 LARAM. 6.7 NIGHT ED. TB CD 4X4 DIE.,9215,0
RAM,185,2500 LARAM. 6.7 RODEO ED. TB CD 4X4 DIE.,9541,0
RAM,185,2500 LARAMIE 6.7 TDI CD 4X4 DIESEL,6305,0
RAM,185,3500 LARAM.6.7 NIGHT ED.TB CD 4X4 DIE.,9958,0
RAM,185,3500 LARAMIE 6.7 TB CD 4X4 DIESEL,9784,0
RAM,185,3500 LIMITED LONGHORN 6.7 TB CD DIESEL,9890,0
RAM,185,3500 YELLOWSTONE EDITION 6.7 TB CD DIE.,10391,0
RAM,185,CLASSIC LARAMIE 5.7 CD V8 4X4 AUT.,10135,0
RAM,185,CLASSIC LARAMIE NIGHT ED. 5.7 4X4 AUT.,10136,0
RAM,185,CLASSIC R/T 5.7 CD V8 4X4 AUT.,11100,0
RAM,185,RAMPAGE BIG HORN 2.2 TB CD 4X4 DIE AUT.,11327,0
RAM,185,RAMPAGE LARAMIE 2.0 TB CD 4X4 DIE. AUT.,10737,0
RAM,185,RAMPAGE LARAMIE 2.2 TB CD 4X4 DIE. AUT.,11272,0
RAM,185,RAMPAGE LAR. HURR. 4 2.0 TB CD 4X4 AUT.,10736,0
RAM,185,RAMPAGE REBEL 2.0 TB CD 4X4 DIESEL AUT.,10739,0
RAM,185,RAMPAGE REBEL 2.2 TB CD 4X4 DIESEL AUT.,11273,0
RAM,185,RAMPAGE REBEL HURR.4 2.0 TB CD 4X4 AUT.,10740,0
RAM,185,RAMPAGE REBEL IGNIT. 2.0 TB CD 4X4 AUT.,11274,0
RAM,185,RAMPAGE R/T HURRIC. 4 2.0 TB CD 4X4 AUT.,10738,0
RENAULT,48,CAPTUR ICONIC 1.3 TB 16V FLEX 5P AUT.,9545,0
RENAULT,48,CAPTUR INTENSE 1.3 TB 16V FLEX 5P AUT.,9546,0
RENAULT,48,CAPTUR LIFE 1.6 16V FLEX 5P AUT.,9587,0
RENAULT,48,CAPTUR ZEN 1.3 TB 16V FLEX 5P AUT.,9547,0
RENAULT,48,CLIO HI-FLEX/ EXPRES. HI-FLEX 1.6 16V 3P,9658,0
RENAULT,48,DUSTER AUTHENT. 1.6 FLEX 16V AUT.,9592,0
RENAULT,48,DUSTER ICONIC 1.3 TB 16V FLEX AUT.,9738,0
RENAULT,48,DUSTER ICONIC 1.6 16V FLEX AUT.,9061,0
RENAULT,48,DUSTER ICONIC PLUS 1.3 TB 16V FLEX AUT.,10917,0
RENAULT,48,DUSTER ICONIC PLUS 1.6 16V FLEX AUT.,10918,0
RENAULT,48,DUSTER INTENSE 1.6 16V FLEX AUT.,9062,0
RENAULT,48,DUSTER INTENSE 1.6 16V FLEX MEC.,10100,0
RENAULT,48,DUSTER INTENSE PLUS 1.6 16V FLEX AUT.,10919,0
RENAULT,48,DUSTER INTENSE PLUS 1.6 16V FLEX MEC.,10920,0
RENAULT,48,DUSTER ZEN 1.6 16V FLEX AUT.,9063,0
RENAULT,48,DUSTER ZEN 1.6 16V FLEX MEC.,9064,0
RENAULT,48,KANGOO ADVANCED 1.6 16V FLEX,11077,0
RENAULT,48,KANGOO E-TECH FURGÃO (ELÉTRICO),10974,0
RENAULT,48,KANGOO Z.E. MAXI FURGÃO (ELÉTRICO),9865,0
RENAULT,48,KARDIAN EVOLUT. FLEX 1.0 TB 12V 5P AUT.,10990,0
RENAULT,48,KARDIAN EVOLUT. FLEX 1.0 TB 12V 5P MEC.,11228,0
RENAULT,48,KARDIAN PREM. ED FLEX 1.0 TB 12V 5P AUT.,10991,0
RENAULT,48,KARDIAN TECHNO FLEX 1.0 TB 12V 5P AUT.,10992,0
RENAULT,48,KWID INTENSE (ELÉTRICO),10022,0
RENAULT,48,LAGUNA GRAND TOUR PRIVILÈGE 3.0 V6 210CV,2042,0
RENAULT,48,MASTER 2.3 DCI EXTRA PRO 16V DIESEL,9866,0
RENAULT,48,MASTER 2.3 DCI GRAND FURGÃO16V DIESEL,6405,0
RENAULT,48,MASTER 2.3 DCI GRAND F.VITRE16V DIESEL,6404,0
RENAULT,48,MASTER 2.3 DCI GRAND PRO 16V DIESEL,9867,0
RENAULT,48,MASTER 2.3 DCI PRO 16V DIESEL,9868,0
RENAULT,48,MEGANE E-TECH (ELÉTRICO),10867,0
RENAULT,48,MEGANE GRAND TOUR DYNAM. HI-FLEX 1.6 16V,4203,0
RENAULT,48,MEGANE GRAND TOUR DYNAMIQUE 2.0 16V AUT.,4204,0
RENAULT,48,MEGANE GRAND TOUR DYNAMIQUE 2.0 16V MEC.,4205,0
RENAULT,48,MEGANE GRAND TOUR EXPRES.HI-FLEX 1.6 16V,4728,0
RENAULT,48,MEGANE GRAND TOUR PRIVILÈGE 2.0 16V AUT.,4677,0
RENAULT,48,OROCH ICONIC 1.6 FLEX 16V MEC.,11023,0
RENAULT,48,OROCH INTENSE 1.6 FLEX 16V MEC.,9869,0
RENAULT,48,OROCH OUTSIDER 1.3TCE FLEX AUT.,10405,0
RENAULT,48,OROCH PRO 1.6 FLEX 16V MEC.,9870,0
RENAULT,48,SANDERO GT LINE FLEX/RLI 1.6.16V 5P AUT.,9149,0
RENAULT,48,SANDERO GT LINE/RLIN FLEX 1.0 12V 5P,9255,0
RENAULT,48,SANDERO GT LINE/RLIN FLEX 1.6 16V 5P,9259,0
RENAULT,48,SANDERO S EDITION FLEX 1.0 12V 5P MEC.,9667,0
RENAULT,48,SCÉNIC GRAND DYNAMIQUE 2.0 16V 5P AUT.,4580,0
RENAULT,48,STEPWAY INTENSE FLEX 1.6 16V AUT.,8756,0
RENAULT,48,STEPWAY ZEN FLEX 1.0 12V MEC.,10143,0
RENAULT,48,ZOE INTENSE (ELÉTRICO),9497,0
RENAULT,48,ZOE ZEN (ELÉTRICO),9498,0
ROLLS-ROYCE,195,CULLINAN 6.7 V12 AUT.,9464,0
ROLLS-ROYCE,195,CULLINAN BLACK BADGE 6.7 V12 AUT.,9643,0
ROLLS-ROYCE,195,GHOST 6.7 V12 AUT.,9659,0
ROYAL ENFIELD,192,CLASSIC CHROME 350CC ABS,10120,1
ROYAL ENFIELD,192,CLASSIC DARK 350CC ABS,10121,1
ROYAL ENFIELD,192,CLASSIC GUN METAL GREY 500 EFI,8223,1
ROYAL ENFIELD,192,CLASSIC HALCYON 350CC ABS,10122,1
ROYAL ENFIELD,192,CLASSIC PEGASUS 500 EFI,8494,1
ROYAL ENFIELD,192,CLASSIC SIGNALS 350CC ABS,10123,1
ROYAL ENFIELD,192,CLASSIC STEALTH BLACK 500 EFI,8224,1
ROYAL ENFIELD,192,CLASSIC TRIBUTE BLACK 500 EFI,9507,1
ROYAL ENFIELD,192,CONTINENTAL GT 120 YEAR EDIT. 650CC ABS,10083,1
ROYAL ENFIELD,192,CONTINENTAL GT 650CC ABS,8999,1
ROYAL ENFIELD,192,CONTINENTAL GT CUSTOM 650CC ABS,9000,1
ROYAL ENFIELD,192,CONTINENTAL GT SPEC. COLORWAY 650CC ABS,9001,1
ROYAL ENFIELD,192,HIMALAYAN 411 EFI,8582,1
ROYAL ENFIELD,192,HIMALAYAN SLEET 411 EFI,8978,1
ROYAL ENFIELD,192,HUNTER DAPPER 350CC ABS,10841,1
ROYAL ENFIELD,192,HUNTER REBEL 350CC ABS,10842,1
ROYAL ENFIELD,192,INTERCEPTOR 120 YEAR EDITION 650CC ABS,10126,1
ROYAL ENFIELD,192,INTERCEPTOR 650CC ABS,9002,1
ROYAL ENFIELD,192,INTERCEPTOR CUSTOM 650CC ABS,9003,1
ROYAL ENFIELD,192,INTERCEPTOR SPECIAL COLORWAY 650CC ABS,9004,1
ROYAL ENFIELD,192,METEOR FIREBALL 350CC ABS,9572,1
ROYAL ENFIELD,192,METEOR STELLAR 350CC ABS,9573,1
ROYAL ENFIELD,192,METEOR SUPERNOVA 350CC ABS,9574,1
ROYAL ENFIELD,192,SCRAM 411 EFI,10688,1
ROYAL ENFIELD,192,SHOTGUN 650CC ABS,11390,1
ROYAL ENFIELD,192,SUPER METEOR ASTRAL 650CC ABS,11058,1
ROYAL ENFIELD,192,SUPER METEOR CELESTIAL 650CC ABS,11059,1
ROYAL ENFIELD,192,SUPER METEOR INTERSTELLAR 650CC ABS,11060,1
SCANIA,114,G-340 A 4X2 CNG 2P (GNV)(E5),9133,2
SCANIA,114,G-340 A 4X2 CNG 2P (GNV)(E6),10388,2
SCANIA,114,G-360 B 6X2 2P (DIESEL)(E5),9370,2
SCANIA,114,G-360 B 6X4 2P (DIESEL)(E5),9204,2
SCANIA,114,G-360 B 8X2 2P (DIESEL)(E5),8708,2
SCANIA,114,G-360 B 8X2 2P (DIESEL)(E6),10277,2
SCANIA,114,G-360 B 8X4 2P (DIESEL)(E5),10534,2
SCANIA,114,G-370 A 4X2 2P (DIESEL)(E6),10981,2
SCANIA,114,G-370 A 6X2 2P (DIESEL)(E6),10278,2
SCANIA,114,G-410 A 4X2 2P (DIESEL)(E5),8603,2
SCANIA,114,G-410 A 6X2 2P (DIESEL)(E5),8604,2
SCANIA,114,G-410 A 6X2 2P (GNV)(E5),10154,2
SCANIA,114,G-410 A 6X2 CNG 2P (GNV)(E6),10279,2
SCANIA,114,G-410 A 6X2 LNG 2P (GNV)(E6),10280,2
SCANIA,114,G-410 A 6X4 CNG 2P (GNV)(E5),9675,2
SCANIA,114,G-410 A 6X4 CNG 2P (GNV)(E6),10389,2
SCANIA,114,G-410 A 6X4 CNG XT (GNV)(E6),10535,2
SCANIA,114,G-410 B 6X4 2P (DIESEL)(E5),8725,2
SCANIA,114,G-410 B 8X4 2P (DIESEL)(E5),9093,2
SCANIA,114,G-420 A 4X2 2P (DIESEL)(E6),10281,2
SCANIA,114,G-420 A 6X2 2P (DIESEL)(E6),10282,2
SCANIA,114,G-420 B 6X4 2P (DIESEL)(E6),10982,2
SCANIA,114,G-450 A 4X2 2P (DIESEL)(E5),8627,2
SCANIA,114,G-450 A 6X2 2P (DIESEL)(E5),8763,2
SCANIA,114,G-450 A 6X2 2P (DIESEL)(E6),11008,2
SCANIA,114,G-450 A 6X4 2P (DIESEL)(E5),8605,2
SCANIA,114,G-450 B 6X4 2P (DIESEL)(E5),8606,2
SCANIA,114,G-450 B 6X4 XT (DIESEL)(E6),11009,2
SCANIA,114,G-450 B 8X4 2P (DIESEL)(E5),9371,2
SCANIA,114,G-460 A 4X2 2P (DIESEL)(E6),10283,2
SCANIA,114,G-460 A 4X2 XT (DIESEL)(E6),10284,2
SCANIA,114,G-460 A 6X2 2P (DIESEL)(E6),10285,2
SCANIA,114,G-460 A 6X2 CNG 2P (GNV)(E6),11283,2
SCANIA,114,G-460 A 6X4 2P (DIESEL)(E6),10286,2
SCANIA,114,G-460 A 6X4 XT (DIESEL)(E6),10287,2
SCANIA,114,G-460 B 6X4 2P (DIESEL)(E6),10288,2
SCANIA,114,G-460 B 6X4 XT (DIESEL)(E6),10289,2
SCANIA,114,G-460 B 8X4 2P (DIESEL)(E6),10290,2
SCANIA,114,G-460 B 8X4 XT (DIESEL)(E6),10291,2
SCANIA,114,G-500 A 6X2 2P (DIESEL)(E5),9505,2
SCANIA,114,G-500 A 6X4 2P (DIESEL)(E5),8607,2
SCANIA,114,G-500 A 6X4 2P (DIESEL)(E6),10292,2
SCANIA,114,G-500 A 6X4 XT (DIESEL)(E6),10293,2
SCANIA,114,G-500 B 6X4 2P (DIESEL) (E5),8841,2
SCANIA,114,G-500 B 6X4 2P (DIESEL)(E6),10294,2
SCANIA,114,G-500 B 6X4 XT (DIESEL)(E6),10295,2
SCANIA,114,G-500 B 8X4 2P (DIESEL)(E5),8608,2
SCANIA,114,G-500 B 8X4 2P (DIESEL)(E6),10296,2
SCANIA,114,G-500 B 8X4 XT (DIESEL)(E6),10297,2
SCANIA,114,G-540 A 6X4 2P (DIESEL)(E5),8609,2
SCANIA,114,G-540 B 6X4 2P (DIESEL)(E5),9372,2
SCANIA,114,G-540 B 8X4 2P (DIESEL)(E5),10156,2
SCANIA,114,G-560 A 6X4 2P (DIESEL)(E6),10298,2
SCANIA,114,G-560 A 6X4 XT (DIESEL)(E6),10299,2
SCANIA,114,G-560 B 6X4 2P (DIESEL)(E6),10300,2
SCANIA,114,G-560 B 6X4 XT (DIESEL)(E6),10301,2
SCANIA,114,G-560 B 8X4 2P (DIESEL)(E6),10536,2
SCANIA,114,G-560 B 8X4 XT (DIESEL)(E6),10537,2
SCANIA,114,P-250 A 4X2 2P (DIESEL)(E5),8610,2
SCANIA,114,P-250 A 6X2 2P (DIESEL)(E5),9676,2
SCANIA,114,P-250 B 4X2 2P (DIESEL)(E6),11033,2
SCANIA,114,P-250 B 6X2 2P (DIESEL)(E6),11034,2
SCANIA,114,P-280 A 4X2 2P (DIESEL)(E5),8611,2
SCANIA,114,P-280 B 4X2 2P (DIESEL)(E5),8612,2
SCANIA,114,P-280 B 4X2 2P (DIESEL)(E6),10304,2
SCANIA,114,P-280 B 6X2 2P (DIESEL)(E5),8726,2
SCANIA,114,P-280 B 6X2 2P (DIESEL)(E6),10305,2
SCANIA,114,P-280 B 6X4 2P (DIESEL)(E5),8980,2
SCANIA,114,P-280 B 6X4 2P (DIESEL)(E6),10306,2
SCANIA,114,P-280 B 8X2 2P (DIESEL)(E5),8613,2
SCANIA,114,P-280 B 8X2 2P (DIESEL)(E6),10307,2
SCANIA,114,P-320 A 4X2 2P (DIESEL)(E5),8614,2
SCANIA,114,P-320 B 4X2 2P (DIESEL)(E5),8615,2
SCANIA,114,P-320 B 4X2 2P (DIESEL)(E6),10308,2
SCANIA,114,P-320 B 4X2 XT (DIESEL)(E6),10309,2
SCANIA,114,P-320 B 6X2 2P (DIESEL)(E5),8616,2
SCANIA,114,P-320 B 6X2 2P (DIESEL)(E6),10310,2
SCANIA,114,P-320 B 6X4 2P (DIESEL)(E5),8764,2
SCANIA,114,P-320 B 6X4 2P (DIESEL)(E6),10311,2
SCANIA,114,P-320 B 6X4 XT (DIESEL)(E6),10312,2
SCANIA,114,P-320 B 8X2 2P (DIESEL)(E5),8617,2
SCANIA,114,P-320 B 8X2 2P (DIESEL)(E6),10313,2
SCANIA,114,P-340 A 4X2 CNG 2P (GNV)(E6),10314,2
SCANIA,114,P-340 A 4X2 GNC 2P (GNV)(E5),9580,2
SCANIA,114,P-360 B 4X2 2P (DIESEL)(E5),9677,2
SCANIA,114,P-360 B 4X2 2P (DIESEL)(E6),10315,2
SCANIA,114,P-360 B 4X2 XT (DIESEL)(E6),10316,2
SCANIA,114,P-360 B 6X2 2P (DIESEL)(E6),10317,2
SCANIA,114,P-360 B 6X4 2P (DIESEL)(E6),10318,2
SCANIA,114,P-360 B 6X4 XT (DIESEL)(E6),10319,2
SCANIA,114,P-360 B 8X2 2P (DIESEL)(E5),8727,2
SCANIA,114,P-360 B 8X2 2P (DIESEL)(E6),10320,2
SCANIA,114,P-370 A 4X2 2P (DIESEL)(E6),10321,2
SCANIA,114,P-370 A 6X2 2P (DIESEL)(E6),10322,2
SCANIA,114,P-410 A 4X2 (DIESEL)(E5),9075,2
SCANIA,114,P-410 A 6X2 2P (DIESEL)(E5),8944,2
SCANIA,114,P-410 B 6X4 2P (DIESEL)(E5),8728,2
SCANIA,114,P-410 B 8X2 (DIESEL)(E5),9296,2
SCANIA,114,P-410 B 8X4 (DIESEL)(E5),9076,2
SCANIA,114,P-420 A 4X2 2P (DIESEL)(E6),10323,2
SCANIA,114,P-420 A 6X2 2P (DIESEL)(E6),10324,2
SCANIA,114,P-420 B 6X4 2P (DIESEL)(E6),10325,2
SCANIA,114,P-420 B 6X4 XT (DIESEL)(E6),10326,2
SCANIA,114,P-420 B 8X2 2P (DIESEL)(E6),10327,2
SCANIA,114,P-450 B 6X4 2P (DIESEL)(E5),9243,2
SCANIA,114,P-450 B 6X4 2P (DIESEL)(E6),11066,2
SCANIA,114,P-460 B 6X4 2P (DIESEL)(E6),10328,2
SCANIA,114,P-460 B 6X4 XT (DIESEL)(E6),10329,2
