"descricao","fipeid_marca","","fipeid_modelo","tipoveiculo"
AUDI,"6",S4 4.2 V8 40V 344CV QUATTRO TIPTRONIC,"137",0
AUDI,"6",S5 CABRIOLET 3.0 TFSI QUATTRO STRONIC,"6087",0
AUDI,"6",S5 COUPÊ 3.0 TFSI QUATTRO STRONIC,"6088",0
AUDI,"6",S5 SPORTBACK 3.0 TFSI QUATTRO STRONIC,"6089",0
AUDI,"6",S6 2.2 20V TB,"138",0
AUDI,"6",S6 2.2 AVANT 20V TB,"139",0
AUDI,"6",S6 4.0 TFSI QUATTRO S-TRONIC 4P,"7302",0
AUDI,"6",S6 4.2 AVANT V8 40V QUATTRO TIPTRONIC,"140",0
AUDI,"6",S6 4.2 V8 40V QUATTRO MEC,"141",0
AUDI,"6",S6 4.2 V8 40V QUATTRO TIPTRONIC,"142",0
AUDI,"6",S6 5.2 AVANT FSI V10 435CV QUATTRO TIPTR,"5186",0
AUDI,"6",S6 5.2 FSI V10 435CV QUATTRO TIPTRONIC,"5187",0
AUDI,"6",S6 PLUS 4.2 AVANT V8 32V,"143",0
AUDI,"6",S6 PLUS 4.2 V8 32V,"144",0
AUDI,"6",S7 4.0 TFSI 420/450CV QUATTRO S-TRONIC,"6632",0
AUDI,"6",S8 4.0 TFSI QUATTRO TIPTRONIC 4P,"7128",0
AUDI,"6",S8 4.2 MEC,"145",0
AUDI,"6",S8 4.2 QUATTRO MEC.,"146",0
AUDI,"6",S8 4.2 QUATTRO TIPTRONIC,"147",0
AUDI,"6",S8 4.2 TIPTRONIC,"148",0
AUDI,"6",TT 1.8 TB 180CV,"149",0
AUDI,"6",TT 1.8 TB QUATTRO 225CV,"150",0
AUDI,"6",TT 2.0 16V TFSI S-TRONIC,"4330",0
AUDI,"6",TT ROADSTER 1.8 TB QUATTRO 225CV (CONV.),"151",0
AUDI,"6",TT ROADSTER 2.0 16V TFSI S-TRONIC,"4431",0
AUDI,"6",TTRS 2.5 TFSI QUATTRO S TRONIC,"6258",0
AUDI,"6",TTRS ROADSTER 2.5 TB FSI QUAT. S TRONIC,"6259",0
AUDI,"6",TTS 2.0 TFSI QUATTRO S TRONIC,"5128",0
AUDI,"6",TTS ROADSTER 2.0 TB FSI QUATTRO S TRONIC,"5129",0
BABY,"207",BUGGY 1.6 2-LUG.,"8274",0
BABY,"207",BUGGY 1.6/ TST/ RS 1.6 4-LUG.,"8275",0
BABY,"207",BUGGY RS EVOLUTION 1.8 8V,"8276",0
BAJAJ,"64",CHAMPION 45 100CC,"2617",1
BAJAJ,"64",CLASSIC 150CC,"2618",1
BEE,"205",BEE 125CV MONACO,"8153",1
BEE,"205",BEE 200CC ROYALE,"8154",1
BEE,"205",BEE 50CC,"8155",1
BENELLI,"162",TNT 1130 SPORT EVO,"5043",1
BENELLI,"162",TNT 899,"5044",1
BENELLI,"162",TNT CAFÉ 1130 RACER,"5045",1
BENELLI,"162",TRE 1130 K,"5046",1
BENELLI,"162",TRE 1130 K AMAZONAS,"5047",1
BENELLI,"162",TRE 899 K,"6652",1
BEPOBUS,"206",NÀSCERE FRETAMENTO (DIESEL)(E5),"8192",2
BEPOBUS,"206",NÀSCERE RODOVIÁRIO (DIESEL)(E5),"8193",2
BEPOBUS,"206",NÀSCERE URBANO (DIESEL)(E5),"8194",2
BETA,"65",MX-50 CROSS 50CC,"2619",1
BETA,"65",MX-50 ENDURO 50CC,"2620",1
BIMOTA,"66",DB4 904CC,"2621",1
BIMOTA,"66",DB5R 1078CC,"4781",1
BIMOTA,"66",DB6 DELIRIO 1078CC,"4782",1
BIMOTA,"66",DB6R DELIRIO 1078CC,"4783",1
BIMOTA,"66",DB7 1099CC,"5090",1
BIMOTA,"66",MANTRA 904CC,"2622",1
BIMOTA,"66",SBR8 SPECIAL 996CC,"2623",1
BIMOTA,"66",TESI 3D 1100CC ( ALUMÍNIO),"5285",1
BIMOTA,"66",TESI 3D 1100CC ( CARBONO ),"5091",1
BMW,"7","116IA 1.6 TB 16V 136CV 5P","6146",0
BMW,"7","118I SPORT 1.5 TB 12V AUT. 5P","8946",0
BMW,"7","118IA 2.0 16V 136CV 3P","5576",0
BMW,"7","118IA 2.0 16V 136CV 5P","4960",0
BMW,"7","118IA FULL 1.6 TB 16V 170CV 5P","6147",0
BMW,"7","118IA Sport 1.5 TB 12V Aut. 5p",,0
BMW,"7","118IA/ URBAN/SPORT 1.6 TB 16V 170CV 5P","5923",0
BMW,"7","120I 2.0 16V 150CV/ 156CV 5P","152",0
BMW,"7","120IA 2.0 16V 150CV/ 156CV 5P","153",0
BMW,"7","120IA 2.0 16V 156CV 3P","4700",0
BMW,"7","120IA CABRIO 2.0 16V 156CV 2P","4683",0
BMW,"7","120IA SPORT 2.0/ACTIVEFLEX 16V AUT.","7178",0
BMW,"7","125I M SPORT/ACTIVE FLEX 2.0 TB AUT. 5P","6377",0
BMW,"7","130I 3.0 24V 265CV 5P","3879",0
BMW,"7","130IA 3.0 24V 265CV 3P","4473",0
BMW,"7","130IA 3.0 24V 265CV 5P","4199",0
BMW,"7","135IA COUPÉ 3.0 24V 306CV","4961",0
BMW,"7","220I TOURER ACTIVE FLEX 2.0 TB AUT.","7448",0
BMW,"7","225I ACTIVE TOURER SPORT 2.0 TB AUT.","7129",0
BMW,"7","316 (TODAS)","154",0
BMW,"7","316I 1.6 TB 16V 136CV 4P","6660",0
BMW,"7","318I CABRIO 1.8 16V","155",0
BMW,"7","318I/IA 1.8 16V","156",0
BMW,"7","318I/IA COMPACT 1.8 16V","157",0
BMW,"7","318IA 2.0 16V 136CV 5P","5607",0
BMW,"7","318IS/ISA 1.9 16V","158",0
BMW,"7","318TI COMPACT MEC","159",0
BMW,"7","318TI/TIA COMPACT 1.9 16V","160",0
BMW,"7","320I 320I","161",0
BMW,"7","320IA 320IA","162",0
BMW,"7","320IA 2.0 TB M SPORT A.FLEX/M.SPORT 4P","7256",0
BMW,"7","320IA 2.0 TURBO/ACTIVEFLEX 16V 184CV  4P","6090",0
BMW,"7","320IA GT SPORT 2.0 TURBO 16V 184CV 5P","6609",0
BMW,"7","320IA MODERN/SPORT TB 2.0/A.FLEX 16V 4P","6091",0
BMW,"7","323CI COUPÊ","163",0
BMW,"7","323CIA COUPÊ","164",0
BMW,"7","323I 2.5 24V","165",0
BMW,"7","323I CONFORT","166",0
BMW,"7","323I SPORT","167",0
BMW,"7","323I TOURING","168",0
BMW,"7","323I/IA EXCLUSIVE","172",0
BMW,"7","323IA 2.5 24V","169",0
BMW,"7","323IA CONFORT","170",0
BMW,"7","323IA ENTRY SEDAN","171",0
BMW,"7","323IA SPORT","173",0
BMW,"7","323IA TOP SEDAN","174",0
BMW,"7","323IA TOURING","175",0
BMW,"7","323TI COMPACT","176",0
BMW,"7","323TI COMPACT SPORT","177",0
BMW,"7","323TIA COMPACT TOP","178",0
BMW,"7","325I 325I","179",0
BMW,"7","325I/IA CABRIO","180",0
BMW,"7","325IA 325IA","181",0
BMW,"7","325IA 2.5 24V PROTECTION","182",0
BMW,"7","325IA COUPÉ 2.5 24V 2P","183",0
BMW,"7","325IA TOURING","3955",0
BMW,"7","328I EXCLUSIVE 2.8 24V","184",0
BMW,"7","328I TOURING/SPORT","185",0
BMW,"7","328I/IA (MODELO ANTIGO)","186",0
BMW,"7","328I/IA (NOVO MODELO)","187",0
BMW,"7","328I/IA CABRIO","188",0
BMW,"7","328IA 2.0 TB/2.0 TB FLEX 16V 4P","6046",0
BMW,"7","328IA EXCLUSIVE 2.8 24V","189",0
BMW,"7","328IA GT M SPORT 2.0 TURBO 16V 245CV 5P","6633",0
BMW,"7","328IA LUXURY/MODERN 2.0 TB 16V 4P","6047",0
BMW,"7","328IA M SPORT 2.0 16V FLEX 4P","7303",0
BMW,"7","328IA PLUS 2.0 TB 16V 245CV 4P","6048",0
BMW,"7","328IA SPORT 2.0 16V/2.0 16V FLEX 4P","6049",0
BMW,"7","328IA TOURING/SPORT","190",0
BMW,"7","330CI CABRIOLET","191",0
BMW,"7","330CIA CABRIOLET","192",0
BMW,"7","330I MOTORSPORT 3.0 24V 4P","193",0
BMW,"7","330I M SPORT 2.0 TB 16V 4P","8630",0
BMW,"7","330I SPORT 2.0 TB 16V 4P","8688",0
BMW,"7","330IA EXCLUSIVE 3.0 24V 4P","3956",0
BMW,"7","330IA MOTORSPORT 4P","194",0
BMW,"7","330IA TOP 4P","195",0
BMW,"7","335I 3.0 ACTIVEHYBRID 3","6512",0
BMW,"7","335IA 3.0 24V 306CV","4272",0
BMW,"7","335IA CABRIOLET 3.0 24V 306CV","4416",0
BMW,"7","335IA M SPORT 3.0 24V 306CV 4P","6513",0
BMW,"7","335IA SPORT 3.0 24V 306CV 4P","6148",0
BMW,"7","420I CABRIOLET SPORT 2.0 TB 184CV 2P","7083",0
BMW,"7","428I CABRIOLET SPORT 2.0 TB 245CV 2P","6952",0
BMW,"7","428I GRAN COUPE M SPORT 2.0 TB 245CV","7084",0
BMW,"7","428I GRAN COUPE SPORT 2.0 TB 245CV","7085",0
BMW,"7","430I CAB. SPORT LIMITED ED.2.0 TB 2P","7728",0
BMW,"7","430I CABRIOLET SPORT 2.0 TB 252CV 2P","7875",0
BMW,"7","430I GRAN COUPÉ M SPORT TB 5P","7729",0
BMW,"7","435IA M SPORT COUPE 3.0 24V 306CV 2P","6691",0
BMW,"7","520I 2.0 16V","196",0
BMW,"7","525I/IA 525I/IA","197",0
BMW,"7","525I/IA TOURING","198",0
BMW,"7","528I/IA 528I/IA","199",0
BMW,"7","528IA 2.0 TURBO 16V 245CV 4P","6149",0
BMW,"7","528IA HIGH","200",0
BMW,"7","528IA M SPORT 2.0 TURBO 16V 245CV 4P","6514",0
BMW,"7","528IA TOURING","201",0
BMW,"7","530E M SPORT 2.0 TURBO HÍBRIDO AUT.","8543",0
BMW,"7","530I M SPORT 2.0 TURBO 252CV AUT.","7918",0
BMW,"7","530I SECURITY","8816",0
BMW,"7","530I/IA 530I/IA","202",0
BMW,"7","530I/IA TOURING","203",0
BMW,"7","535I/IA 3.5 24V","204",0
BMW,"7","535IA 3.0 24V 306CV BI-TURBO","5267",0
BMW,"7","535IA GT 3.0 306CV BI-TURBO","5292",0
BMW,"7","535IA M SPORT 3.0 24V 306CV BI-TURBO","6415",0
BMW,"7","540I 540I","205",0
BMW,"7","540I M SPORT 3.0 TURBO 340CV AUT.","7919",0
BMW,"7","540I/IA TOURING","206",0
BMW,"7","540IA 540IA","207",0
BMW,"7","540IA MOTORSPORT","208",0
BMW,"7","540IA PROTECTION","209",0
BMW,"7","540ITA 540ITA","210",0
BMW,"7","545IA 4.4 32V V8 333CV","211",0
BMW,"7","550IA 4.4 32V 407CV BI-TURBO","5268",0
BMW,"7","550IA 4.8 32V","3880",0
BMW,"7","550IA LIMITED SPORT EDITION 4.8 32V","4995",0
BMW,"7","550IA SECURITY 4.8 32V","4432",0
BMW,"7","640I GRAN COUPE 3.0 320CV 4P","6378",0
BMW,"7","645CI CABRIOLET 4.4 V8 32V 333CV","3929",0
BMW,"7","645IA 4.4 V8 32V 333CV","212",0
BMW,"7","650CI CABRIOLET 4.4 407CV BI-TURBO","5718",0
BMW,"7","650CI CABRIOLET 4.8 V8 32V 360CV","4126",0
BMW,"7","650I GRAN COUPE 4.4 V8 450CV 4P","6634",0
BMW,"7","650IA 4.4 407CV BI-TURBO","6150",0
BMW,"7","650IA 4.8 V8 32V 360CV","4125",0
BMW,"7","650IA LIMITED SPORT  EDITION 4.8 32V","5057",0
BMW,"7","730I 3.0 32V","213",0
BMW,"7","730IA 3.0 32V","214",0
BMW,"7","735I/IA 3.5 32V","215",0
BMW,"7","740I 740I","216",0
BMW,"7","740IA 740IA","217",0
BMW,"7","740IL/ILA HIGHLINE 4.4 32V","218",0
BMW,"7","740ILA PROTECTION","219",0
BMW,"7","745IA 4.4 V8 32V 333CV","220",0
BMW,"7","745LE M SPORT SEDAN 3.0 V6 HÍBRIDO AUT.","8881",0
BMW,"7","750I 750I","221",0
BMW,"7","750I M SPORT SEDAN 4.4 V8 450CV AUT.","7147",0
BMW,"7","750IA 750IA","222",0
BMW,"7","750IL HIGHLINE 5.4 24V","223",0
BMW,"7","750IL M SPORT SEDAN 4.4 V8 450CV AUT.","7657",0
BMW,"7","750IL PURE EXCELLENCE SEDAN 4.4 V8 AUT.","8660",0
BMW,"7","750ILA 4.4 ACTIVEHYBRID 7","5589",0
BMW,"7","760IL 6.0 V12 445CV/544CV","224",0
BMW,"7","840CI 840CI","225",0
BMW,"7","840CIA 840CIA","226",0
BMW,"7","850CI/CIA 5.0 24V","227",0
BMW,"7","850CI/CIA 5.4 24V","228",0
BMW,"7","850CSI 5.6 24V","229",0
BMW,"7","850I 5.0 24V","230",0
BMW,"67",C 600 SPORT,"6760",1
BMW,"67",C 650 GT,"7219",1
BMW,"67",F 650 F 650,"2624",1
BMW,"67",F 650 CS,"2625",1
BMW,"67",F 650 GS/DAKAR,"2626",1
BMW,"67",F 700 GS,"7819",1
BMW,"67",F 800 GS 798CC,"4805",1
BMW,"67",F 800 GS ADVENTURE,"6653",1
BMW,"67",F 800 GS TRIPLE BLACK/TROPHY,"6362",1
BMW,"67",F 800 R,"5048",1
BMW,"67",F 800 S 798CC,"4252",1
BMW,"67",G 310 R,"8029",1
BMW,"67",G 450 X,"4817",1
BMW,"67",G 650 GS,"5196",1
BMW,"67",G 650 GS SERTÃO,"5985",1
BMW,"67",G 650 X CHALLENGE,"4443",1
BMW,"67",G 650 X COUNTRY,"4650",1
BMW,"67",G 650 X MOTO,"4444",1
BMW,"7",I3 REX E DRIVE 170CV AUT.(ELÉTRICO),"7023",0
BMW,"7",I3 REX E DRIVE FULL 170CV AUT.(ELÉTRICO),"7024",0
BMW,"7",I3 REX E DRIVE CONNECTED AUT. (ELÉTRICO),"8734",0
BMW,"7",I3 BEV 170CV AUT. (ELÉTRICO),"8817",0
BMW,"7",I3 BEV CONNECTED 170CV AUT. (ELÉTRICO),"8818",0
BMW,"7",I3 BEV FULL 170CV AUT. (ELÉTRICO),"8819",0
BMW,"7",I8 ROADSTER E-DRIVE 1.5 TB 12V AUT.,"8984",0
BMW,"7",I8 E-DRIVE 1.5 TB 12V  AUT.,"7025",0
BMW,"67",K 1100 LT,"2627",1
BMW,"67",K 1100 RS,"2628",1
BMW,"67",K 1200 GT,"2629",1
BMW,"67",K 1200 LT,"2630",1
BMW,"67",K 1200 R,"3836",1
BMW,"67",K 1200 RS,"2631",1
BMW,"67",K 1200 S,"2632",1
BMW,"67",K 1300 GT,"4870",1
BMW,"67",K 1300 R,"4871",1
BMW,"67",K 1300 S,"4872",1
BMW,"67",K 1600 GT,"5631",1
BMW,"67",K 1600 GTL,"5630",1
BMW,"67",K 1600 GTL EXCLUSIVE,"6847",1
BMW,"67",K 1600 BAGGER,"8187",1
BMW,"7",M 135I 3.0 24V 320CV,"6416",0
BMW,"7",M 135I XDRIVE 2.0 306CV AUT.,"9006",0
BMW,"7",M 235I COUPE 3.0 24V 326CV,"6910",0
BMW,"7",M ROADSTER M ROADSTER,"231",0
BMW,"7",M1 COUPE 3.0 24V 340CV,"5719",0
BMW,"7",M140I 3.0  24V 340CV 5P,"7823",0
BMW,"7",M2 COUPE 3.0 BI-TURBO 24V 370CV,"7611",0
BMW,"7",M2 COMPETITION 3.0 BI-TURBO 410CV,"8439",0
BMW,"7",M240I COUPE 3.0 24V 340CV 2P,"7857",0
BMW,"7",M3 CS SEDAN 3.0 BI-TURBO 460CV 4P,"8661",0
BMW,"7",M3 3.2 24V,"232",0
BMW,"7",M3 CABRIO 3.0 24V,"233",0
BMW,"7",M3 CABRIO 4.0 32V,"4919",0
BMW,"7",M3 COUPÊ 3.0 24V 255CV,"234",0
BMW,"7",M3 COUPÊ 3.0 V6 24V 282CV,"235",0
BMW,"7",M3 COUPÊ 4.0 32V,"4527",0
BMW,"7",M3 SEDAN 3.0 BI-TURBO 24V 4P,"7130",0
BMW,"7",M3 SEDAN 4.0 32V,"4823",0
BMW,"7",M4 CABRIOLET 3.0 BI-TURBO 24V 431CV 2P,"7148",0
BMW,"7",M4 COUPE 3.0 BI-TURBO 24V 431CV 2P,"7116",0
BMW,"7",M4 CS COUPE 3.0 BI-TURBO 460CV 2P,"8314",0
BMW,"7",M5 M XDRIVE 4.4 BI-TB V8,"8388",0
BMW,"7",M5 PERFORM. PACK M XDRIVE 4.4 BI-TB V8,"8389",0
BMW,"7",M5 3.8/TOURING 3.8 24V,"236",0
BMW,"7",M5 4.4 560CV BI-TURBO AUT.,"6260",0
BMW,"7",M5 5.0 32V/ 40V,"237",0
BMW,"7",M6 5.0 V10 40V 507CV,"238",0
BMW,"7",M6 COUPE 4.4 BI-TURBO V8 32V,"6460",0
BMW,"7",M6 GRAN COUPE 4.4 BI-TURBO V8 32V 560CV,"6635",0
BMW,"7",M760LI XDRIVE 6.6 V12 585CV AUT.,"8735",0
BMW,"7",M850I XDRIVE COUPÉ 4.4 V8 530CV AUT.,"8736",0
BMW,"67",R 1100 GS,"2633",1
BMW,"67",R 1100 GS-75,"2634",1
BMW,"67",R 1100 R,"2635",1
BMW,"67",R 1100 RS,"2636",1
BMW,"67",R 1100 RT,"2637",1
BMW,"67",R 1100 S,"2638",1
BMW,"67",R 1150 GS,"2639",1
BMW,"67",R 1150 GS ADVENTURE,"2640",1
BMW,"67",R 1150 R/ R 1150 R ROCKSTER,"2641",1
BMW,"67",R 1150 RS,"2642",1
BMW,"67",R 1150 RT,"2643",1
BMW,"67",R 1200 C AVANTGARD,"2644",1
BMW,"67",R 1200 C CLASSIC,"2645",1
BMW,"67",R 1200 C INDEPENDENT,"2646",1
BMW,"67",R 1200 CL,"2647",1
BMW,"67",R 1200 GS,"2648",1
BMW,"67",R 1200 GS ADVENTURE,"4150",1
BMW,"67",R 1200 GS ADVENTURE TRIPLE BLACK,"6333",1
BMW,"67",R 1200 GS HP2,"4069",1
BMW,"67",R 1200 GS RALLYE,"6334",1
BMW,"67",R 1200 GS TRIPLE BLACK,"6363",1
BMW,"67",R 1200 NINE T,"6848",1
BMW,"67",R 1200 R/ R CLASSIC,"5712",1
BMW,"67",R 1200 RT,"2649",1
BMW,"67",S 1000 R,"6874",1
BMW,"67",S 1000 RR,"5286",1
BMW,"67",S 1000 XR,"7411",1
BMW,"67",S1000 RR HP4 COMPETITION,"6335",1
BMW,"67",S1000 RR HP4 STREET,"6654",1
BMW,"7",X1 SDRIVE 18I 2.0 16V 4X2 AUT.,"5269",0
BMW,"7",X1 SDRIVE 20I 2.0/2.0 TB ACTI.FLEX AUT.,"6230",0
BMW,"7",X1 XDRIVE 25I SPORT 2.0/2.0 FLEX AUT.,"7449",0
BMW,"7",X1 XDRIVE 28I 2.0 TURBO 16V 4X4 AUT.,"6151",0
BMW,"7",X1 XDRIVE 28I 3.0 24V 4X4 AUT.,"5158",0
BMW,"7",X1 XDRIVE 28I SPORT 2.0 ACTIVEFLEX AUT.,"7086",0
BMW,"7",X1 SDRIVE 20I X-LINE 2.0 TB ACTIVE FLEX,"8570",0
BMW,"7",X2 SDRIVE 18I 1.5 ACTIVEFLEX 136CV AUT.,"8510",0
BMW,"7",X2 SDRIVE 20I 2.0/2.0 TB A. FLEX 16V AUT,"8338",0
BMW,"7",X2 SDRIVE  20I M SP/M SP 2.0 TB FLEX AUT,"8277",0
BMW,"7",X2 M35I 2.0 TURBO 306CV AUT.,"8820",0
BMW,"7",X3 M40I 3.0 TURBO V6 360CV AUT.,"8232",0
BMW,"7",X3 XDRIVE 30I X-LINE 2.0 TURBO 252CV AUT,"8233",0
BMW,"7",X3 M COMPETITION 3.0 BI-TB 510CV AUT.,"8842",0
BMW,"7",X3 FAMILY 2.5 24V 192CV/ 218CV,"239",0
BMW,"7",X3 FAMILY 3.0 24V 231CV,"240",0
BMW,"7",X3 SPORT 2.5 24V 192CV/ 218CV,"4241",0
BMW,"7",X3 SPORT 3.0 24V 231CV,"241",0
BMW,"7",X3 XDRIVE 20I 2.0/X-LINE BI-TB FLEX AUT.,"6417",0
BMW,"7",X3 XDRIVE 28I 2.0 TURBO 245CV AUT.,"6294",0
BMW,"7",X3 XDRIVE 28I 3.0 258CV,"5608",0
BMW,"7",X3 XDRIVE 35I/M-SPORT 3.0 306CV BI-TURBO,"5497",0
BMW,"7",X4 XDRIVE 28I X-LINE 2.0 TURBO 245CV AUT,"7065",0
BMW,"7",X4 XDRIVE 35I M-SPORT 3.0 TB 306CV AUT.,"7066",0
BMW,"7",X4 M COMPETITION 3.0 BI-TB 510CV AUT.,"8985",0
BMW,"7",X4 M40I 3.0 TURBO V6 360CV AUT.,"8511",0
BMW,"7",X4 XDRIVE 30I M-SPORT 2.0 TB. 252CV AUT,"8512",0
BMW,"7",X5 XDRIVE 30D M SPORT 3.0 265CV DIES AUT,"8662",0
BMW,"7",X5 XDRIVE 45E 3.0 M.SPORT HÍBRIDO AUT.,"9007",0
BMW,"7",X5 3.0 4X4,"242",0
BMW,"7",X5 4.4 4X4,"243",0
BMW,"7",X5 4.8 4X4 V8 32V 360CV,"244",0
BMW,"7",X5 ENDURANCE 4.8IS 4X4 V8 32V 355CV AUT.,"4585",0
BMW,"7",X5 M 4.4 4X4 V8 32V BI-TURBO AUT.,"5188",0
BMW,"7",X5 SECURITY 4.4 4X4 V8 32V,"4242",0
BMW,"7",X5 SECURITY 4.8IS 4X4 V8 32V 355CV AUT.,"5020",0
BMW,"7",X5 SPORT 4.4 4X4 V8 32V,"245",0
BMW,"7",X5 SPORT 4.8 4X4 V8 32V 355CV,"4331",0
BMW,"7",X5 XDRIVE 30D 3.0 DIESEL,"7283",0
BMW,"7",X5 XDRIVE 30D FULL 3.0 258CV DIESEL,"7087",0
BMW,"7",X5 XDRIVE 35I 3.0 306CV BI-TURBO,"5356",0
BMW,"7",X5 XDRIVE 35I FULL 3.0 306CV BI-TURBO,"6911",0
BMW,"7",X5 XDRIVE 50I 4.4  BI-TURBO,"5357",0
BMW,"7",X5 XDRIVE 50I M SPORT 4.4 BI-TURBO,"6710",0
BMW,"7",X5 XDRIVE 50I SECURITY 4.4 BI-TURBO,"5590",0
BMW,"7",X5 XDRIVE M50D 3.0 DIESEL,"7117",0
BMW,"7",X6 M 4.4 4X4 V8 32V BI-TURBO AUT.,"5189",0
BMW,"7",X6 XDRIVE 35I 3.0 306CV BI-TURBO,"4745",0
BMW,"7",X6 XDRIVE 50I 4.4 407CV BI-TURBO,"4746",0
BMW,"7",X6 XDRIVE 50I M SPORT 4.4 BI-TURBO,"7088",0
BMW,"7",X7 XDRIVE 50I M SPORT 4.4 V8 BI-TB AUT.,"8776",0
BMW,"7",Z3 2.8 AUT.,"246",0
BMW,"7",Z3 2.8 MEC.,"247",0
BMW,"7",Z3 3.0 24V ROADSTER 2P,"248",0
BMW,"7",Z3 ROADSTER 1.9 MEC.,"249",0
BMW,"7",Z3 ROADSTER 2.8,"4887",0
BMW,"7",Z3 ROADSTER M 3.2,"250",0
BMW,"7",Z4 COUPÉ M 3.2 V6 24V 343CV,"4243",0
BMW,"7",Z4 ROADSTER 2.0 150CV 2P,"4185",0
BMW,"7",Z4 ROADSTER 3.0 V6 24V AUT.,"251",0
BMW,"7",Z4 ROADSTER M 3.2 V6 24V 343CV,"4244",0
BMW,"7",Z4 ROADSTER SDRIVE 20I 2.0 16V 2P AUT.,"6261",0
BMW,"7",Z4 ROADSTER SDRIVE 23I 2.5 24V 204CV 2P,"4996",0
BMW,"7",Z4 ROADSTER SDRIVE 35I 3.0 24V 306CV 2P,"4997",0
BMW,"7",Z4 ROADSTER SPORT 3.0 24V 231CV AUT.,"252",0
BMW,"7",Z4 M40I 3.0 340CV AUT.,"8777",0
BMW,"7",Z4 ROADSTER SDRIVE 30I MSPORT 2.0 TB AUT,"8689",0
BMW,"7",Z8 5.0 V8,"253",0
BRANDY,"68",ELEGANT 50,"2650",1
BRANDY,"68",FOSTI 125,"2651",1
BRANDY,"68",PISTA 70,"2652",1
BRANDY,"68",TURBO PLUS,"2653",1
BRANDY,"68",ZANELLA NEW FIRE 50 FULL,"2654",1
BRAVA,"130",YB 150T-15 150CC,"4359",1
BRM,"8",BUGGY W. TURING/LUXO/M-11 ABSOLUT 1.6 8V,"255",0
BRM,"8",BUGGY/M-8/M-8 LONG 1.6,"254",0
BRP,"150",CAN-AM DS 250 EFI 4X2 QUADR.,"5262",1
BRP,"150",CAN-AM OUTLANDER 400 4X4 QUADR.,"6849",1
BRP,"150",CAN-AM OUTLANDER L 450 4X4 QUADRICICLO,"7273",1
BRP,"150",CAN-AM OUTLANDER L 500 4X4 QUADRICICLO,"7274",1
BRP,"150",CAN-AM OUTLANDER L 570 4X4 QUADRICICLO,"7641",1
BRP,"150",CAN-AM OUTLANDER L DPS 500 4X4 QUADR.,"7275",1
BRP,"150",CAN-AM OUTLANDER L DPS 570 4X4 QUADR.,"7642",1
BRP,"150",CAN-AM OUTLANDER L MAX 450 4X4 QUADR.,"7276",1
BRP,"150",CAN-AM OUTLANDER L MAX DPS 500 4X4 QUAD.,"7277",1
BRP,"150",CAN-AM OUTLANDER L X MR 570 4X4 QUADR.,"7643",1
BRP,"150",CAN-AM OUTLANDER MAX  XT 850 4X4 QUADR.,"7644",1
BRP,"150",CAN-AM OUTLANDER MAX 400 4X4 QUADR.,"6850",1
BRP,"150",CAN-AM OUTLANDER MAX L.1000 4X4 QUADR.,"6851",1
BRP,"150",CAN-AM OUTLANDER MAX XT 400 4X4 QUADR.,"6852",1
BRP,"150",CAN-AM OUTLANDER MAX XT 650 4X4 QUADR.,"6853",1
BRP,"150",CAN-AM OUTLANDER MAX XT 800R 4X4 QUADR.,"7278",1
BRP,"150",CAN-AM OUTLANDER MAX XT-P 800 4X4 QUADR.,"6854",1
BRP,"150",CAN-AM OUTLANDER MAX XT-P 1000 4X4 QUAD.,"7645",1
BRP,"150",CAN-AM OUTLANDER X MR 1000 4X4 QUADR.,"6855",1
BRP,"150",CAN-AM OUTLANDER X MR 650 4X4 QUADR.,"6856",1
BRP,"150",CAN-AM OUTLANDER XT 1000 6X6,"7279",1
BRP,"150",CAN-AM OUTLANDER XT 650 4X4 QUADR.,"6857",1
BRP,"150",CAN-AM OUTLANDER XT-P 800 4X4 QUADR.,"6858",1
BRP,"150",CAN-AM OUTLANDER XTP1000 4X4 QUADRICICLO,"7280",1
BRP,"150",CAN-AM SPYDER 1330 F3-S,"7328",1
BRP,"150",CAN-AM SPYDER 1330 RT-LIMITED,"6944",1
BRP,"150",CAN-AM SPYDER 1330 RT-S,"7220",1
BRP,"150",CAN-AM SPYDER 990 RS,"4698",1
BRP,"150",CAN-AM SPYDER 990 RS-S,"5197",1
BRP,"150",CAN-AM SPYDER 990 RT TECHNO,"5198",1
BRP,"150",CAN-AM SPYDER 990 RT-LIMITED,"5752",1
BRP,"150",CAN-AM SPYDER 990 RT-S,"5199",1
BRP,"150",CAN-AM SPYDER 990 ST-S,"6814",1
BRP,"150",CAN-AM SPYDER DAYTONA 1330 F3-S,"7820",1
BRP,"150",CAN-AM OUTLANDER MAX DPS 570 4X4 QUADRI.,"8134",1
BUELL,"117","1125CR 1125CR","5012",1
BUELL,"117","1125R 1125R","4678",1
BUELL,"117",FIREBOLT XB12 R,"4206",1
BUELL,"117",LIGHTNING CITY CROSS XB9SX,"3837",1
BUELL,"117",LIGHTNING XB12S,"3838",1
BUELL,"117",LIGHTNING XB12SCG,"4679",1
BUELL,"117",LIGHTNING XB12SS,"3839",1
BUELL,"117",LIGHTNING XB12STT,"4680",1
BUELL,"117",ULYSSES XB12X,"3840",1
BUENO,"155",JBR 125E,"4873",1
BUENO,"155",JBR 150E,"4874",1
BUENO,"155",JBR 250E,"4875",1
BUGGY,"9",BUGGY 1.6 2-LUG.,"256",0
